,open_4,high_4,low_4,close_4,over_ema_4,trend_4,volume_diff_4,open_3,high_3,low_3,close_3,over_ema_3,trend_3,volume_diff_3,open_2,high_2,low_2,close_2,over_ema_2,trend_2,volume_diff_2,open_1,high_1,low_1,close_1,over_ema_1,trend_1,volume_diff_1,trend
417,0.16,3.47,-1.72,2.88,1.0,-1.0,-0.3629,3.25,4.86,-0.93,-0.86,0.0,-1.0,0.4434,-1.42,0.39,-4.07,0.1,0.0,-1.0,-0.1013,0.79,1.65,-1.13,-0.73,0.0,-1.0,-0.6417,-1.0
418,4.0,5.61,-0.18,-0.11,0.0,-1.0,0.4434,-0.67,1.14,-3.32,0.85,0.0,-1.0,-0.1013,1.54,2.4,-0.38,0.02,0.0,-1.0,-0.6417,-0.18,0.33,-6.37,-5.97,0.0,-1.0,0.9045,-1.0
419,0.78,2.59,-1.87,2.3,0.0,-1.0,-0.1013,2.99,3.85,1.07,1.47,0.0,-1.0,-0.6417,1.27,1.78,-4.92,-4.52,0.0,-1.0,0.9045,-4.02,-2.93,-8.13,-5.68,0.0,-1.0,1.1863,1.0
420,4.21,5.07,2.29,2.69,0.0,-1.0,-0.6417,2.49,3.0,-3.7,-3.3,0.0,-1.0,0.9045,-2.8,-1.71,-6.91,-4.46,0.0,-1.0,1.1863,-3.45,-2.75,-13.51,-12.55,0.0,1.0,0.0475,1.0
421,2.97,3.48,-3.22,-2.82,0.0,-1.0,0.9045,-2.32,-1.23,-6.43,-3.98,0.0,-1.0,1.1863,-2.97,-2.27,-13.03,-12.07,0.0,1.0,0.0475,-16.92,-7.37,-18.13,-11.09,0.0,1.0,-0.0379,-1.0
422,-1.27,-0.18,-5.38,-2.93,0.0,-1.0,1.1863,-1.92,-1.22,-11.98,-11.02,0.0,1.0,0.0475,-15.87,-6.32,-17.08,-10.04,0.0,1.0,-0.0379,-9.82,-3.47,-11.02,-3.5,0.0,-1.0,-0.1388,1.0
423,-1.16,-0.46,-11.22,-10.26,0.0,1.0,0.0475,-15.11,-5.56,-16.32,-9.28,0.0,1.0,-0.0379,-9.06,-2.71,-10.26,-2.74,0.0,-1.0,-0.1388,-3.11,-3.02,-10.59,-9.25,0.0,1.0,-0.0715,1.0
424,-14.47,-4.92,-15.68,-8.64,0.0,1.0,-0.0379,-8.42,-2.07,-9.62,-2.1,0.0,-1.0,-0.1388,-2.47,-2.38,-9.95,-8.61,0.0,1.0,-0.0715,-8.58,-4.62,-9.64,-6.54,0.0,1.0,-0.1565,-1.0
425,-7.67,-1.32,-8.87,-1.35,0.0,-1.0,-0.1388,-1.72,-1.63,-9.2,-7.86,0.0,1.0,-0.0715,-7.83,-3.87,-8.89,-5.79,0.0,1.0,-0.1565,-4.21,-3.92,-8.07,-5.31,0.0,-1.0,-0.2255,-1.0
426,-0.66,-0.57,-8.14,-6.8,0.0,1.0,-0.0715,-6.77,-2.81,-7.83,-4.73,0.0,1.0,-0.1565,-3.15,-2.86,-7.01,-4.25,0.0,-1.0,-0.2255,-4.33,-0.73,-7.09,-6.05,0.0,-1.0,0.2885,-1.0
427,-5.79,-1.83,-6.85,-3.75,0.0,1.0,-0.1565,-2.17,-1.88,-6.03,-3.27,0.0,-1.0,-0.2255,-3.35,0.25,-6.11,-5.07,0.0,-1.0,0.2885,-5.75,-4.12,-10.31,-9.18,0.0,-1.0,0.3243,1.0
428,-1.52,-1.23,-5.38,-2.62,0.0,-1.0,-0.2255,-2.7,0.9,-5.46,-4.42,0.0,-1.0,0.2885,-5.1,-3.47,-9.66,-8.53,0.0,-1.0,0.3243,-8.4,-4.47,-10.65,-8.63,0.0,1.0,0.2471,1.0
429,-2.06,1.54,-4.82,-3.78,0.0,-1.0,0.2885,-4.46,-2.83,-9.02,-7.89,0.0,-1.0,0.3243,-7.76,-3.83,-10.01,-7.99,0.0,1.0,0.2471,-11.03,-2.95,-11.53,-5.52,0.0,1.0,-0.1896,1.0
430,-4.39,-2.76,-8.95,-7.82,0.0,-1.0,0.3243,-7.69,-3.76,-9.94,-7.92,0.0,1.0,0.2471,-10.96,-2.88,-11.46,-5.45,0.0,1.0,-0.1896,-4.22,-1.72,-6.47,-6.02,0.0,1.0,-0.245,1.0
431,-7.3,-3.37,-9.55,-7.53,0.0,1.0,0.2471,-10.57,-2.49,-11.07,-5.06,0.0,1.0,-0.1896,-3.83,-1.33,-6.08,-5.63,0.0,1.0,-0.245,-5.85,0.82,-6.05,-0.25,0.0,1.0,0.0075,1.0
432,-10.69,-2.61,-11.19,-5.18,0.0,1.0,-0.1896,-3.95,-1.45,-6.2,-5.75,0.0,1.0,-0.245,-5.97,0.7,-6.17,-0.37,0.0,1.0,0.0075,0.61,1.31,-4.25,-3.88,0.0,1.0,-0.0965,1.0
433,-4.18,-1.68,-6.43,-5.98,0.0,1.0,-0.245,-6.2,0.47,-6.4,-0.6,0.0,1.0,0.0075,0.38,1.08,-4.48,-4.11,0.0,1.0,-0.0965,-4.3,2.07,-5.16,0.99,1.0,1.0,0.0062,1.0
434,-6.58,0.09,-6.78,-0.98,0.0,1.0,0.0075,0.0,0.7,-4.86,-4.49,0.0,1.0,-0.0965,-4.68,1.69,-5.54,0.61,1.0,1.0,0.0062,0.36,2.02,-0.97,1.73,1.0,1.0,-0.0284,1.0
435,-0.1,0.6,-4.96,-4.59,0.0,1.0,-0.0965,-4.78,1.59,-5.64,0.51,1.0,1.0,0.0062,0.26,1.92,-1.07,1.63,1.0,1.0,-0.0284,1.91,4.4,0.29,3.54,1.0,1.0,-0.096,0.0
436,-5.23,1.14,-6.09,0.06,1.0,1.0,0.0062,-0.19,1.47,-1.52,1.18,1.0,1.0,-0.0284,1.46,3.95,-0.16,3.09,1.0,1.0,-0.096,2.63,3.78,0.03,0.48,1.0,0.0,0.0243,-1.0
437,-0.11,1.55,-1.44,1.26,1.0,1.0,-0.0284,1.54,4.03,-0.08,3.17,1.0,1.0,-0.096,2.71,3.86,0.11,0.56,1.0,0.0,0.0243,0.91,4.53,0.39,4.32,1.0,-1.0,0.0387,-1.0
438,1.35,3.84,-0.27,2.98,1.0,1.0,-0.096,2.52,3.67,-0.08,0.37,1.0,0.0,0.0243,0.72,4.34,0.2,4.13,1.0,-1.0,0.0387,4.28,5.77,-1.01,-0.89,0.0,-1.0,0.1036,-1.0
439,2.73,3.88,0.13,0.58,1.0,0.0,0.0243,0.93,4.55,0.41,4.34,1.0,-1.0,0.0387,4.49,5.98,-0.8,-0.68,0.0,-1.0,0.1036,-0.52,2.61,-0.79,2.03,1.0,-1.0,-0.3248,-1.0
440,1.14,4.76,0.62,4.55,1.0,-1.0,0.0387,4.7,6.19,-0.59,-0.47,0.0,-1.0,0.1036,-0.31,2.82,-0.58,2.24,1.0,-1.0,-0.3248,1.72,2.78,-1.89,-1.82,0.0,-1.0,1.0624,-1.0
441,5.32,6.81,0.03,0.15,0.0,-1.0,0.1036,0.31,3.44,0.04,2.86,1.0,-1.0,-0.3248,2.34,3.4,-1.27,-1.2,0.0,-1.0,1.0624,-0.63,0.01,-3.97,-1.34,0.0,-1.0,-0.0393,-1.0
442,1.26,4.39,0.99,3.81,1.0,-1.0,-0.3248,3.29,4.35,-0.32,-0.25,0.0,-1.0,1.0624,0.32,0.96,-3.02,-0.39,0.0,-1.0,-0.0393,-0.99,0.58,-5.32,-4.96,0.0,-1.0,-0.026,-1.0
443,4.26,5.32,0.65,0.72,0.0,-1.0,1.0624,1.29,1.93,-2.05,0.58,0.0,-1.0,-0.0393,-0.02,1.55,-4.35,-3.99,0.0,-1.0,-0.026,-3.48,-2.17,-8.53,-8.04,0.0,-1.0,0.0683,-1.0
444,2.41,3.05,-0.93,1.7,0.0,-1.0,-0.0393,1.1,2.67,-3.23,-2.87,0.0,-1.0,-0.026,-2.36,-1.05,-7.41,-6.92,0.0,-1.0,0.0683,-6.56,-5.29,-9.46,-8.14,0.0,-1.0,-0.1109,1.0
445,1.91,3.48,-2.42,-2.06,0.0,-1.0,-0.026,-1.55,-0.24,-6.6,-6.11,0.0,-1.0,0.0683,-5.75,-4.48,-8.65,-7.33,0.0,-1.0,-0.1109,-6.85,-5.9,-11.15,-9.8,0.0,1.0,0.7046,1.0
446,-0.78,0.53,-5.83,-5.34,0.0,-1.0,0.0683,-4.98,-3.71,-7.88,-6.56,0.0,-1.0,-0.1109,-6.08,-5.13,-10.38,-9.03,0.0,1.0,0.7046,-7.61,-6.45,-12.85,-6.89,0.0,1.0,-0.0816,1.0
447,-4.34,-3.07,-7.24,-5.92,0.0,-1.0,-0.1109,-5.44,-4.49,-9.74,-8.39,0.0,1.0,0.7046,-6.97,-5.81,-12.21,-6.25,0.0,1.0,-0.0816,-5.72,-3.08,-7.38,-6.75,0.0,1.0,-0.2937,1.0
448,-5.17,-4.22,-9.47,-8.12,0.0,1.0,0.7046,-6.7,-5.54,-11.94,-5.98,0.0,1.0,-0.0816,-5.45,-2.81,-7.11,-6.48,0.0,1.0,-0.2937,-6.45,-3.36,-8.54,-5.8,0.0,1.0,0.0372,1.0
449,-6.53,-5.37,-11.77,-5.81,0.0,1.0,-0.0816,-5.28,-2.64,-6.94,-6.31,0.0,1.0,-0.2937,-6.28,-3.19,-8.37,-5.63,0.0,1.0,0.0372,-5.75,-1.86,-7.03,-2.42,0.0,1.0,-0.1418,-1.0
450,-5.07,-2.43,-6.73,-6.1,0.0,1.0,-0.2937,-6.07,-2.98,-8.16,-5.42,0.0,1.0,0.0372,-5.54,-1.65,-6.82,-2.21,0.0,1.0,-0.1418,-2.11,-0.07,-3.91,-1.41,0.0,-1.0,-0.0146,-1.0
451,-5.81,-2.72,-7.9,-5.16,0.0,1.0,0.0372,-5.28,-1.39,-6.56,-1.95,0.0,1.0,-0.1418,-1.85,0.19,-3.65,-1.15,0.0,-1.0,-0.0146,-0.89,-0.84,-4.98,-1.67,0.0,-1.0,-0.1745,-1.0
452,-4.62,-0.73,-5.9,-1.29,0.0,1.0,-0.1418,-1.19,0.85,-2.99,-0.49,0.0,-1.0,-0.0146,-0.23,-0.18,-4.32,-1.01,0.0,-1.0,-0.1745,-1.86,-0.32,-4.08,-1.87,0.0,-1.0,-0.0871,-1.0
453,-0.75,1.29,-2.55,-0.05,0.0,-1.0,-0.0146,0.21,0.26,-3.88,-0.57,0.0,-1.0,-0.1745,-1.42,0.12,-3.64,-1.43,0.0,-1.0,-0.0871,-0.19,0.49,-8.22,-5.8,0.0,-1.0,0.3203,-1.0
454,0.79,0.84,-3.3,0.01,0.0,-1.0,-0.1745,-0.84,0.7,-3.06,-0.85,0.0,-1.0,-0.0871,0.39,1.07,-7.64,-5.22,0.0,-1.0,0.3203,-1.6,-1.4,-8.04,-3.55,0.0,-1.0,0.5112,-1.0
455,-0.01,1.53,-2.23,-0.02,0.0,-1.0,-0.0871,1.22,1.9,-6.81,-4.39,0.0,-1.0,0.3203,-0.77,-0.57,-7.21,-2.72,0.0,-1.0,0.5112,-7.18,-0.81,-15.01,-4.69,0.0,-1.0,0.7313,-1.0
456,2.98,3.66,-5.05,-2.63,0.0,-1.0,0.3203,0.99,1.19,-5.45,-0.96,0.0,-1.0,0.5112,-5.42,0.95,-13.25,-2.93,0.0,-1.0,0.7313,-2.6,-2.3,-9.26,-6.2,0.0,-1.0,-0.4932,-1.0
457,4.66,4.86,-1.78,2.71,0.0,-1.0,0.5112,-1.75,4.62,-9.58,0.74,0.0,-1.0,0.7313,1.07,1.37,-5.59,-2.53,0.0,-1.0,-0.4932,-4.24,-4.04,-13.7,-13.04,0.0,-1.0,0.2955,-1.0
458,1.13,7.5,-6.7,3.62,0.0,-1.0,0.7313,3.95,4.25,-2.71,0.35,0.0,-1.0,-0.4932,-1.36,-1.16,-10.82,-10.16,0.0,-1.0,0.2955,-13.35,-12.88,-36.92,-32.0,0.0,-1.0,0.6849,0.0
459,7.13,7.43,0.47,3.53,0.0,-1.0,-0.4932,1.82,2.02,-7.64,-6.98,0.0,-1.0,0.2955,-10.17,-9.7,-33.74,-28.82,0.0,-1.0,0.6849,-23.45,-11.79,-30.78,-24.11,0.0,0.0,-0.1858,0.0
460,3.78,3.98,-5.68,-5.02,0.0,-1.0,0.2955,-8.21,-7.74,-31.78,-26.86,0.0,-1.0,0.6849,-21.49,-9.83,-28.82,-22.15,0.0,0.0,-0.1858,-20.01,-16.26,-31.36,-28.32,0.0,0.0,-0.1113,-1.0
461,-6.17,-5.7,-29.74,-24.82,0.0,-1.0,0.6849,-19.45,-7.79,-26.78,-20.11,0.0,0.0,-0.1858,-17.97,-14.22,-29.32,-26.28,0.0,0.0,-0.1113,-27.35,-14.75,-29.62,-16.49,0.0,-1.0,0.0084,-1.0
462,-16.9,-5.24,-24.23,-17.56,0.0,0.0,-0.1858,-15.42,-11.67,-26.77,-23.73,0.0,0.0,-0.1113,-24.8,-12.2,-27.07,-13.94,0.0,-1.0,0.0084,-13.99,-9.91,-20.71,-16.91,0.0,-1.0,-0.249,-1.0
463,-12.45,-8.7,-23.8,-20.76,0.0,0.0,-0.1113,-21.83,-9.23,-24.1,-10.97,0.0,-1.0,0.0084,-11.02,-6.94,-17.74,-13.94,0.0,-1.0,-0.249,-12.59,-12.27,-25.71,-21.18,0.0,-1.0,0.3726,1.0
464,-20.14,-7.54,-22.41,-9.28,0.0,-1.0,0.0084,-9.33,-5.25,-16.05,-12.25,0.0,-1.0,-0.249,-10.9,-10.58,-24.02,-19.49,0.0,-1.0,0.3726,-19.73,-17.55,-31.77,-26.59,0.0,1.0,0.2277,-1.0
465,-7.6,-3.52,-14.32,-10.52,0.0,-1.0,-0.249,-9.17,-8.85,-22.29,-17.76,0.0,-1.0,0.3726,-18.0,-15.82,-30.04,-24.86,0.0,1.0,0.2277,-22.46,-14.25,-24.02,-14.29,0.0,-1.0,-0.5162,-1.0
466,-7.7,-7.38,-20.82,-16.29,0.0,-1.0,0.3726,-16.53,-14.35,-28.57,-23.39,0.0,1.0,0.2277,-20.99,-12.78,-22.55,-12.82,0.0,-1.0,-0.5162,-15.4,-14.49,-21.05,-14.98,0.0,-1.0,0.5522,0.0
467,-15.13,-12.95,-27.17,-21.99,0.0,1.0,0.2277,-19.59,-11.38,-21.15,-11.42,0.0,-1.0,-0.5162,-14.0,-13.09,-19.65,-13.58,0.0,-1.0,0.5522,-11.17,-9.13,-16.31,-12.52,0.0,0.0,-0.1386,0.0
468,-18.22,-10.01,-19.78,-10.05,0.0,-1.0,-0.5162,-12.63,-11.72,-18.28,-12.21,0.0,-1.0,0.5522,-9.8,-7.76,-14.94,-11.15,0.0,0.0,-0.1386,-11.12,-7.71,-13.85,-11.95,0.0,0.0,-0.1876,0.0
469,-11.95,-11.04,-17.6,-11.53,0.0,-1.0,0.5522,-9.12,-7.08,-14.26,-10.47,0.0,0.0,-0.1386,-10.44,-7.03,-13.17,-11.27,0.0,0.0,-0.1876,-10.88,-10.79,-13.97,-12.3,0.0,0.0,-0.6218,-1.0
470,-8.13,-6.09,-13.27,-9.48,0.0,0.0,-0.1386,-9.45,-6.04,-12.18,-10.28,0.0,0.0,-0.1876,-9.89,-9.8,-12.98,-11.31,0.0,0.0,-0.6218,-11.23,-5.03,-12.87,-5.51,0.0,-1.0,0.1916,-1.0
471,-8.18,-4.77,-10.91,-9.01,0.0,0.0,-0.1876,-8.62,-8.53,-11.71,-10.04,0.0,0.0,-0.6218,-9.96,-3.76,-11.6,-4.24,0.0,-1.0,0.1916,-4.57,-2.75,-11.84,-8.11,0.0,-1.0,1.0127,-1.0
472,-7.27,-7.18,-10.36,-8.69,0.0,0.0,-0.6218,-8.61,-2.41,-10.25,-2.89,0.0,-1.0,0.1916,-3.22,-1.4,-10.49,-6.76,0.0,-1.0,1.0127,-7.01,-6.94,-14.13,-10.79,0.0,-1.0,0.3859,-1.0
473,-7.37,-1.17,-9.01,-1.65,0.0,-1.0,0.1916,-1.98,-0.16,-9.25,-5.52,0.0,-1.0,1.0127,-5.77,-5.7,-12.89,-9.55,0.0,-1.0,0.3859,-10.38,-9.55,-14.56,-11.5,0.0,-1.0,-0.2012,-1.0
474,-1.26,0.56,-8.53,-4.8,0.0,-1.0,1.0127,-5.05,-4.98,-12.17,-8.83,0.0,-1.0,0.3859,-9.66,-8.83,-13.84,-10.78,0.0,-1.0,-0.2012,-10.3,-5.94,-11.68,-11.06,0.0,-1.0,0.0004,-1.0
475,-3.99,-3.92,-11.11,-7.77,0.0,-1.0,0.3859,-8.6,-7.77,-12.78,-9.72,0.0,-1.0,-0.2012,-9.24,-4.88,-10.62,-10.0,0.0,-1.0,0.0004,-11.26,-5.49,-15.1,-5.85,0.0,-1.0,0.0462,-1.0
476,-7.13,-6.3,-11.31,-8.25,0.0,-1.0,-0.2012,-7.77,-3.41,-9.15,-8.53,0.0,-1.0,0.0004,-9.79,-4.02,-13.63,-4.38,0.0,-1.0,0.0462,-4.4,-3.62,-10.31,-8.6,0.0,-1.0,0.1139,-1.0
477,-6.11,-1.75,-7.49,-6.87,0.0,-1.0,0.0004,-8.13,-2.36,-11.97,-2.72,0.0,-1.0,0.0462,-2.74,-1.96,-8.65,-6.94,0.0,-1.0,0.1139,-9.54,-6.74,-13.93,-12.28,0.0,-1.0,-0.1224,-1.0
478,-6.15,-0.38,-9.99,-0.74,0.0,-1.0,0.0462,-0.76,0.02,-6.67,-4.96,0.0,-1.0,0.1139,-7.56,-4.76,-11.95,-10.3,0.0,-1.0,-0.1224,-9.45,-8.05,-13.91,-13.79,0.0,-1.0,0.2848,1.0
479,0.35,1.13,-5.56,-3.85,0.0,-1.0,0.1139,-6.45,-3.65,-10.84,-9.19,0.0,-1.0,-0.1224,-8.34,-6.94,-12.8,-12.68,0.0,-1.0,0.2848,-14.09,-12.69,-19.51,-17.69,0.0,1.0,0.0986,1.0
480,-5.51,-2.71,-9.9,-8.25,0.0,-1.0,-0.1224,-7.4,-6.0,-11.86,-11.74,0.0,-1.0,0.2848,-13.15,-11.75,-18.57,-16.75,0.0,1.0,0.0986,-17.72,-8.69,-17.94,-9.58,0.0,1.0,-0.1815,1.0
481,-7.01,-5.61,-11.47,-11.35,0.0,-1.0,0.2848,-12.76,-11.36,-18.18,-16.36,0.0,1.0,0.0986,-17.33,-8.3,-17.55,-9.19,0.0,1.0,-0.1815,-8.32,-4.28,-9.83,-8.57,0.0,1.0,0.0531,1.0
482,-12.67,-11.27,-18.09,-16.27,0.0,1.0,0.0986,-17.24,-8.21,-17.46,-9.1,0.0,1.0,-0.1815,-8.23,-4.19,-9.74,-8.48,0.0,1.0,0.0531,-6.45,-1.89,-6.88,-3.58,0.0,1.0,-0.0271,1.0
483,-17.3,-8.27,-17.52,-9.16,0.0,1.0,-0.1815,-8.29,-4.25,-9.8,-8.54,0.0,1.0,0.0531,-6.51,-1.95,-6.94,-3.64,0.0,1.0,-0.0271,-5.45,-0.64,-7.29,-0.99,0.0,1.0,-0.0569,1.0
484,-8.46,-4.42,-9.97,-8.71,0.0,1.0,0.0531,-6.68,-2.12,-7.11,-3.81,0.0,1.0,-0.0271,-5.62,-0.81,-7.46,-1.16,0.0,1.0,-0.0569,-2.08,0.4,-3.91,0.39,1.0,1.0,-0.4394,1.0
485,-6.8,-2.24,-7.23,-3.93,0.0,1.0,-0.0271,-5.74,-0.93,-7.58,-1.28,0.0,1.0,-0.0569,-2.2,0.28,-4.03,0.27,1.0,1.0,-0.4394,-0.62,2.11,-1.93,1.54,1.0,1.0,0.3185,1.0
486,-5.96,-1.15,-7.8,-1.5,0.0,1.0,-0.0569,-2.42,0.06,-4.25,0.05,1.0,1.0,-0.4394,-0.84,1.89,-2.15,1.32,1.0,1.0,0.3185,-0.22,1.55,-3.01,0.9,1.0,1.0,0.008,1.0
487,-3.11,-0.63,-4.94,-0.64,1.0,1.0,-0.4394,-1.53,1.2,-2.84,0.63,1.0,1.0,0.3185,-0.91,0.86,-3.7,0.21,1.0,1.0,0.008,-0.77,2.57,-1.69,1.44,1.0,1.0,0.0189,-1.0
488,-1.74,0.99,-3.05,0.42,1.0,1.0,0.3185,-1.12,0.65,-3.91,0.0,1.0,1.0,0.008,-0.98,2.36,-1.9,1.23,1.0,1.0,0.0189,1.89,6.56,1.72,6.32,1.0,-1.0,0.0378,1.0
489,-1.35,0.42,-4.14,-0.23,1.0,1.0,0.008,-1.21,2.13,-2.13,1.0,1.0,1.0,0.0189,1.66,6.33,1.49,6.09,1.0,-1.0,0.0378,4.81,5.22,1.26,1.82,1.0,1.0,-0.0746,1.0
490,-1.75,1.59,-2.67,0.46,1.0,1.0,0.0189,1.12,5.79,0.95,5.55,1.0,-1.0,0.0378,4.27,4.68,0.72,1.28,1.0,1.0,-0.0746,2.12,5.37,0.83,1.59,1.0,1.0,-0.1295,1.0
491,0.45,5.12,0.28,4.88,1.0,-1.0,0.0378,3.6,4.01,0.05,0.61,1.0,1.0,-0.0746,1.45,4.7,0.16,0.92,1.0,1.0,-0.1295,0.26,5.6,0.22,4.43,1.0,1.0,-0.1113,1.0
492,2.93,3.34,-0.62,-0.06,1.0,1.0,-0.0746,0.78,4.03,-0.51,0.25,1.0,1.0,-0.1295,-0.41,4.93,-0.45,3.76,1.0,1.0,-0.1113,4.9,6.9,3.99,5.78,1.0,1.0,0.2007,-1.0
493,0.47,3.72,-0.82,-0.06,1.0,1.0,-0.1295,-0.72,4.62,-0.76,3.45,1.0,1.0,-0.1113,4.59,6.59,3.68,5.47,1.0,1.0,0.2007,4.76,7.03,3.96,6.0,1.0,-1.0,-0.0139,-1.0
494,-0.98,4.36,-1.02,3.19,1.0,1.0,-0.1113,4.33,6.33,3.42,5.21,1.0,1.0,0.2007,4.5,6.77,3.7,5.74,1.0,-1.0,-0.0139,4.62,4.68,1.49,2.7,1.0,-1.0,-0.0961,-1.0
495,4.28,6.28,3.37,5.16,1.0,1.0,0.2007,4.45,6.72,3.65,5.69,1.0,-1.0,-0.0139,4.57,4.63,1.44,2.65,1.0,-1.0,-0.0961,1.75,2.85,-0.54,2.45,1.0,-1.0,-0.0032,-1.0
496,4.59,6.86,3.79,5.83,1.0,-1.0,-0.0139,4.71,4.77,1.58,2.79,1.0,-1.0,-0.0961,1.89,2.99,-0.4,2.59,1.0,-1.0,-0.0032,2.86,3.98,0.51,0.56,1.0,-1.0,-0.2877,1.0
497,4.24,4.3,1.11,2.32,1.0,-1.0,-0.0961,1.42,2.52,-0.87,2.12,1.0,-1.0,-0.0032,2.39,3.51,0.04,0.09,1.0,-1.0,-0.2877,-0.78,0.21,-2.72,-1.76,0.0,1.0,0.2226,1.0
498,0.63,1.73,-1.66,1.33,1.0,-1.0,-0.0032,1.6,2.72,-0.75,-0.7,1.0,-1.0,-0.2877,-1.57,-0.58,-3.51,-2.55,0.0,1.0,0.2226,-2.2,4.0,-2.92,3.62,1.0,1.0,0.034,1.0
499,0.81,1.93,-1.54,-1.49,1.0,-1.0,-0.2877,-2.36,-1.37,-4.3,-3.34,0.0,1.0,0.2226,-2.99,3.21,-3.71,2.83,1.0,1.0,0.034,3.38,6.84,2.89,6.76,1.0,1.0,0.0013,1.0
500,-3.3,-2.31,-5.24,-4.28,0.0,1.0,0.2226,-3.93,2.27,-4.65,1.89,1.0,1.0,0.034,2.44,5.9,1.95,5.82,1.0,1.0,0.0013,5.64,7.59,4.74,6.57,1.0,1.0,-0.0177,1.0
501,-4.75,1.45,-5.47,1.07,1.0,1.0,0.034,1.62,5.08,1.13,5.0,1.0,1.0,0.0013,4.82,6.77,3.92,5.75,1.0,1.0,-0.0177,6.79,8.97,6.25,8.14,1.0,1.0,-0.0228,1.0
502,0.68,4.14,0.19,4.06,1.0,1.0,0.0013,3.88,5.83,2.98,4.81,1.0,1.0,-0.0177,5.85,8.03,5.31,7.2,1.0,1.0,-0.0228,6.74,7.61,5.46,6.79,1.0,1.0,-0.0712,1.0
503,2.98,4.93,2.08,3.91,1.0,1.0,-0.0177,4.95,7.13,4.41,6.3,1.0,1.0,-0.0228,5.84,6.71,4.56,5.89,1.0,1.0,-0.0712,3.95,8.23,3.21,8.07,1.0,1.0,0.1351,1.0
504,4.27,6.45,3.73,5.62,1.0,1.0,-0.0228,5.16,6.03,3.88,5.21,1.0,1.0,-0.0712,3.27,7.55,2.53,7.39,1.0,1.0,0.1351,7.81,8.77,6.36,7.8,1.0,1.0,-0.0581,1.0
505,4.29,5.16,3.01,4.34,1.0,1.0,-0.0712,2.4,6.68,1.66,6.52,1.0,1.0,0.1351,6.94,7.9,5.49,6.93,1.0,1.0,-0.0581,5.92,6.79,3.12,5.61,1.0,1.0,0.0116,1.0
506,1.42,5.7,0.68,5.54,1.0,1.0,0.1351,5.96,6.92,4.51,5.95,1.0,1.0,-0.0581,4.94,5.81,2.14,4.63,1.0,1.0,0.0116,5.57,7.87,4.96,7.34,1.0,1.0,-0.3691,1.0
507,5.29,6.25,3.84,5.28,1.0,1.0,-0.0581,4.27,5.14,1.47,3.96,1.0,1.0,0.0116,4.9,7.2,4.29,6.67,1.0,1.0,-0.3691,5.78,9.96,5.05,8.62,1.0,1.0,0.5524,0.0
508,3.85,4.72,1.05,3.54,1.0,1.0,0.0116,4.48,6.78,3.87,6.25,1.0,1.0,-0.3691,5.36,9.54,4.63,8.2,1.0,1.0,0.5524,7.37,9.51,5.57,5.93,1.0,0.0,0.0191,1.0
509,3.65,5.95,3.04,5.42,1.0,1.0,-0.3691,4.53,8.71,3.8,7.37,1.0,1.0,0.5524,6.54,8.68,4.74,5.1,1.0,0.0,0.0191,5.5,7.67,2.64,3.14,1.0,1.0,0.0622,1.0
510,3.62,7.8,2.89,6.46,1.0,1.0,0.5524,5.63,7.77,3.83,4.19,1.0,0.0,0.0191,4.59,6.76,1.73,2.23,1.0,1.0,0.0622,2.64,7.0,2.34,7.0,1.0,1.0,-0.1808,-1.0
511,4.89,7.03,3.09,3.45,1.0,0.0,0.0191,3.85,6.02,0.99,1.49,1.0,1.0,0.0622,1.9,6.26,1.6,6.26,1.0,1.0,-0.1808,6.76,8.71,5.76,7.89,1.0,-1.0,0.0039,-1.0
512,3.6,5.77,0.74,1.24,1.0,1.0,0.0622,1.65,6.01,1.35,6.01,1.0,1.0,-0.1808,6.51,8.46,5.51,7.64,1.0,-1.0,0.0039,7.82,9.06,6.25,6.83,1.0,-1.0,0.2535,1.0
513,1.09,5.45,0.79,5.45,1.0,1.0,-0.1808,5.95,7.9,4.95,7.08,1.0,-1.0,0.0039,7.26,8.5,5.69,6.27,1.0,-1.0,0.2535,6.39,7.5,1.63,1.75,1.0,1.0,0.214,1.0
514,5.21,7.16,4.21,6.34,1.0,-1.0,0.0039,6.52,7.76,4.95,5.53,1.0,-1.0,0.2535,5.65,6.76,0.89,1.01,1.0,1.0,0.214,1.58,4.85,0.53,4.58,1.0,1.0,-0.1469,1.0
515,5.86,7.1,4.29,4.87,1.0,-1.0,0.2535,4.99,6.1,0.23,0.35,1.0,1.0,0.214,0.92,4.19,-0.13,3.92,1.0,1.0,-0.1469,4.74,7.61,4.66,6.41,1.0,1.0,-0.252,1.0
516,4.39,5.5,-0.37,-0.25,1.0,1.0,0.214,0.32,3.59,-0.73,3.32,1.0,1.0,-0.1469,4.14,7.01,4.06,5.81,1.0,1.0,-0.252,6.57,7.88,5.2,5.62,1.0,1.0,0.06,1.0
517,-0.37,2.9,-1.42,2.63,1.0,1.0,-0.1469,3.45,6.32,3.37,5.12,1.0,1.0,-0.252,5.88,7.19,4.51,4.93,1.0,1.0,0.06,6.22,7.24,3.79,5.07,1.0,1.0,-0.3912,1.0
518,2.82,5.69,2.74,4.49,1.0,1.0,-0.252,5.25,6.56,3.88,4.3,1.0,1.0,0.06,5.59,6.61,3.16,4.44,1.0,1.0,-0.3912,4.35,7.25,2.99,5.88,1.0,1.0,0.7146,1.0
